"dive number","date","time","sample time (min)","sample depth (ft)","sample temperature (F)","sample pressure (psi)","sample heartrate"
"19","2011-03-22","13:35:55","34:00","16.198",,,
"19","2011-03-22","13:35:55","34:04","16.453",,,
"19","2011-03-22","13:35:55","34:08","15.876",,,
"19","2011-03-22","13:35:55","34:12","15.876",,,
"19","2011-03-22","13:35:55","34:16","16.709",,,
"19","2011-03-22","13:35:55","34:20","16.26",,,
"19","2011-03-22","13:35:55","34:24","16.9",,,
"19","2011-03-22","13:35:55","34:28","17.093","74.5",,
"19","2011-03-22","13:35:55","34:32","16.26",,,
"19","2011-03-22","13:35:55","34:36","16.07","73.8",,
"19","2011-03-22","13:35:55","34:40","17.349",,,
"19","2011-03-22","13:35:55","34:44","16.644",,,
"19","2011-03-22","13:35:55","34:48","17.989",,,
"19","2011-03-22","13:35:55","34:52","17.733",,,
"19","2011-03-22","13:35:55","34:56","18.629","74.5",,
"19","2011-03-22","13:35:55","35:00","18.245",,,
"19","2011-03-22","13:35:55","35:04","17.283",,,
"19","2011-03-22","13:35:55","35:08","17.667",,,
"19","2011-03-22","13:35:55","35:12","17.349",,,
"19","2011-03-22","13:35:55","35:16","17.028",,,
"19","2011-03-22","13:35:55","35:20","19.268","75.2",,
"19","2011-03-22","13:35:55","35:24","18.245",,,
"19","2011-03-22","13:35:55","35:28","17.349",,,
"19","2011-03-22","13:35:55","35:32","18.694",,,
"19","2011-03-22","13:35:55","35:36","18.757",,,
"19","2011-03-22","13:35:55","35:40","17.156",,,
"19","2011-03-22","13:35:55","35:44","16.388",,,
"19","2011-03-22","13:35:55","35:48","14.275",,,
"19","2011-03-22","13:35:55","35:52","14.724",,,
"19","2011-03-22","13:35:55","35:56","15.62",,,
"19","2011-03-22","13:35:55","36:00","14.341",,,
"19","2011-03-22","13:35:55","36:04","14.403",,,
"19","2011-03-22","13:35:55","36:08","14.724",,,
"19","2011-03-22","13:35:55","36:12","15.364",,,
"19","2011-03-22","13:35:55","36:16","17.028",,,
"19","2011-03-22","13:35:55","36:20","17.349",,,
"19","2011-03-22","13:35:55","36:24","17.861",,,
"19","2011-03-22","13:35:55","36:28","17.156",,,
"19","2011-03-22","13:35:55","36:32","17.411",,,
"19","2011-03-22","13:35:55","36:36","15.748","75.9",,
"19","2011-03-22","13:35:55","36:40","14.275",,,
"19","2011-03-22","13:35:55","36:44","12.802",,,
"19","2011-03-22","13:35:55","36:48","12.612","76.6",,
"19","2011-03-22","13:35:55","36:52","12.418",,,
"19","2011-03-22","13:35:55","36:56","12.74",,,
"19","2011-03-22","13:35:55","37:00","12.356",,,
"19","2011-03-22","13:35:55","37:04","11.332",,,
"19","2011-03-22","13:35:55","37:08","14.596",,,
"19","2011-03-22","13:35:55","37:12","17.349",,,
"19","2011-03-22","13:35:55","37:16","20.358",,,
"19","2011-03-22","13:35:55","37:20","19.908","75.9",,
"19","2011-03-22","13:35:55","37:24","19.078",,,
"19","2011-03-22","13:35:55","37:28","20.292",,,
"19","2011-03-22","13:35:55","37:32","18.629",,,
"19","2011-03-22","13:35:55","37:36","18.694",,,
"19","2011-03-22","13:35:55","37:40","19.078",,,
"19","2011-03-22","13:35:55","37:44","18.694",,,
"19","2011-03-22","13:35:55","37:48","19.396",,,
"19","2011-03-22","13:35:55","37:52","18.694",,,
"19","2011-03-22","13:35:55","37:56","19.908",,,
"19","2011-03-22","13:35:55","38:00","17.989","75.2",,
"19","2011-03-22","13:35:55","38:04","18.117",,,
"19","2011-03-22","13:35:55","38:08","19.462",,,
"19","2011-03-22","13:35:55","38:12","19.206",,,
"19","2011-03-22","13:35:55","38:16","17.605",,,
"19","2011-03-22","13:35:55","38:20","17.539",,,
"19","2011-03-22","13:35:55","38:24","18.757",,,
"19","2011-03-22","13:35:55","38:28","19.652",,,
"19","2011-03-22","13:35:55","38:32","19.396",,,
"19","2011-03-22","13:35:55","38:36","18.95",,,
"19","2011-03-22","13:35:55","38:40","19.652",,,
"19","2011-03-22","13:35:55","38:44","18.245",,,
"19","2011-03-22","13:35:55","38:48","17.411",,,
"19","2011-03-22","13:35:55","38:52","18.051",,,
"19","2011-03-22","13:35:55","38:56","17.349",,,
"19","2011-03-22","13:35:55","39:00","16.004",,,
"19","2011-03-22","13:35:55","39:04","15.299",,,
"19","2011-03-22","13:35:55","39:08","14.147",,,
"19","2011-03-22","13:35:55","39:12","12.867",,,
"19","2011-03-22","13:35:55","39:16","11.906",,,
"19","2011-03-22","13:35:55","39:20","10.692",,,
"19","2011-03-22","13:35:55","39:24","11.65",,,
"19","2011-03-22","13:35:55","39:28","11.65",,,
"19","2011-03-22","13:35:55","39:32","15.554",,,
"19","2011-03-22","13:35:55","39:36","17.283",,,
"19","2011-03-22","13:35:55","39:40","18.757",,,
"19","2011-03-22","13:35:55","39:44","18.373",,,
"19","2011-03-22","13:35:55","39:48","17.221",,,
"19","2011-03-22","13:35:55","39:52","16.198",,,
"19","2011-03-22","13:35:55","39:56","14.531",,,
"19","2011-03-22","13:35:55","40:00","14.341",,,
"19","2011-03-22","13:35:55","40:04","15.171",,,
"19","2011-03-22","13:35:55","40:08","15.043",,,
"19","2011-03-22","13:35:55","40:12","16.132",,,
"19","2011-03-22","13:35:55","40:16","16.198",,,
"19","2011-03-22","13:35:55","40:20","16.325",,,
"19","2011-03-22","13:35:55","40:24","16.07",,,
"19","2011-03-22","13:35:55","40:28","15.171",,,
"19","2011-03-22","13:35:55","40:32","14.915",,,
"19","2011-03-22","13:35:55","40:36","15.043",,,
"19","2011-03-22","13:35:55","40:40","13.957",,,
"19","2011-03-22","13:35:55","40:44","13.829",,,
"19","2011-03-22","13:35:55","40:48","14.724",,,
"19","2011-03-22","13:35:55","40:52","14.085",,,
"19","2011-03-22","13:35:55","40:56","15.492",,,
"19","2011-03-22","13:35:55","41:00","16.388",,,
"19","2011-03-22","13:35:55","41:04","18.95",,,
"19","2011-03-22","13:35:55","41:08","18.117",,,
"19","2011-03-22","13:35:55","41:12","19.334",,,
"19","2011-03-22","13:35:55","41:16","19.524",,,
"19","2011-03-22","13:35:55","41:20","19.462",,,
"19","2011-03-22","13:35:55","41:24","17.093",,,
"19","2011-03-22","13:35:55","41:28","15.876",,,
"19","2011-03-22","13:35:55","41:32","16.325",,,
"19","2011-03-22","13:35:55","41:36","14.659",,,
"19","2011-03-22","13:35:55","41:40","14.085",,,
"19","2011-03-22","13:35:55","41:44","14.403",,,
"19","2011-03-22","13:35:55","41:48","14.213",,,
"19","2011-03-22","13:35:55","41:52","14.019",,,
"19","2011-03-22","13:35:55","41:56","13.635",,,
"19","2011-03-22","13:35:55","42:00","12.356",,,
"19","2011-03-22","13:35:55","42:04","11.588",,,
"19","2011-03-22","13:35:55","42:08","10.305",,,
"19","2011-03-22","13:35:55","42:12","10.305",,,
"19","2011-03-22","13:35:55","42:16","11.522",,,
"19","2011-03-22","13:35:55","42:20","12.29",,,
"19","2011-03-22","13:35:55","42:24","11.138",,,
"19","2011-03-22","13:35:55","42:28","10.627","75.9",,
"19","2011-03-22","13:35:55","42:32","9.859","76.6",,
"19","2011-03-22","13:35:55","42:36","8.898",,,
"19","2011-03-22","13:35:55","42:40","9.665",,,
"19","2011-03-22","13:35:55","42:44","9.347",,,
"19","2011-03-22","13:35:55","42:48","9.665",,,
"19","2011-03-22","13:35:55","42:52","10.243",,,
"19","2011-03-22","13:35:55","42:56","9.603",,,
"19","2011-03-22","13:35:55","43:00","9.026",,,
"19","2011-03-22","13:35:55","43:04","8.068",,,
"19","2011-03-22","13:35:55","43:08","8.77",,,
"19","2011-03-22","13:35:55","43:12","9.154","75.9",,
"19","2011-03-22","13:35:55","43:16","10.243",,,
"19","2011-03-22","13:35:55","43:20","10.564",,,
"19","2011-03-22","13:35:55","43:24","10.371",,,
"19","2011-03-22","13:35:55","43:28","10.499",,,
"19","2011-03-22","13:35:55","43:32","9.859",,,
"19","2011-03-22","13:35:55","43:36","9.026",,,
"19","2011-03-22","13:35:55","43:40","8.451",,,
"19","2011-03-22","13:35:55","43:44","8.963",,,
"19","2011-03-22","13:35:55","43:48","11.01",,,
"19","2011-03-22","13:35:55","43:52","9.537",,,
"19","2011-03-22","13:35:55","43:56","9.731",,,
"19","2011-03-22","13:35:55","44:00","9.026",,,
"19","2011-03-22","13:35:55","44:04","8.323",,,
"19","2011-03-22","13:35:55","44:08","8.835",,,
"19","2011-03-22","13:35:55","44:12","10.243",,,
"19","2011-03-22","13:35:55","44:16","10.433",,,
"19","2011-03-22","13:35:55","44:20","11.65",,,
"19","2011-03-22","13:35:55","44:24","12.162",,,
"19","2011-03-22","13:35:55","44:28","11.588",,,
"19","2011-03-22","13:35:55","44:32","12.356",,,
"19","2011-03-22","13:35:55","44:36","11.778",,,
"19","2011-03-22","13:35:55","44:40","10.82",,,
"19","2011-03-22","13:35:55","44:44","9.281",,,
"19","2011-03-22","13:35:55","44:48","8.068",,,
"19","2011-03-22","13:35:55","44:52","9.603",,,
"19","2011-03-22","13:35:55","44:56","11.266","76.6",,
"19","2011-03-22","13:35:55","45:00","10.371",,,
"19","2011-03-22","13:35:55","45:04","9.859",,,
"19","2011-03-22","13:35:55","45:08","8.835",,,
"19","2011-03-22","13:35:55","45:12","8.963",,,
"19","2011-03-22","13:35:55","45:16","9.219","77.4",,
"19","2011-03-22","13:35:55","45:20","9.281","76.6",,
"19","2011-03-22","13:35:55","45:24","8.258",,,
"19","2011-03-22","13:35:55","45:28","9.219",,,
"19","2011-03-22","13:35:55","45:32","9.219",,,
"19","2011-03-22","13:35:55","45:36","8.963",,,
"19","2011-03-22","13:35:55","45:40","8.451",,,
"19","2011-03-22","13:35:55","45:44","7.041",,,
"19","2011-03-22","13:35:55","45:48","7.49",,,
"19","2011-03-22","13:35:55","45:52","8.068","75.9",,
"19","2011-03-22","13:35:55","45:56","6.785",,,
"19","2011-03-22","13:35:55","46:00","6.785",,,
"19","2011-03-22","13:35:55","46:04","7.041",,,
"19","2011-03-22","13:35:55","46:08","7.618",,,
"19","2011-03-22","13:35:55","46:12","8.258",,,
"19","2011-03-22","13:35:55","46:16","8.898",,,
"19","2011-03-22","13:35:55","46:20","8.835",,,
"19","2011-03-22","13:35:55","46:24","9.026",,,
"19","2011-03-22","13:35:55","46:28","9.091",,,
"19","2011-03-22","13:35:55","46:32","8.835",,,
"19","2011-03-22","13:35:55","46:36","8.642",,,
"19","2011-03-22","13:35:55","46:40","9.154",,,
"19","2011-03-22","13:35:55","46:44","8.514",,,
"19","2011-03-22","13:35:55","46:48","8.451",,,
"19","2011-03-22","13:35:55","46:52","8.835",,,
"19","2011-03-22","13:35:55","46:56","9.665",,,
"19","2011-03-22","13:35:55","47:00","9.603",,,
"19","2011-03-22","13:35:55","47:04","9.987",,,
"19","2011-03-22","13:35:55","47:08","10.049",,,
"19","2011-03-22","13:35:55","47:12","11.138",,,
"19","2011-03-22","13:35:55","47:16","11.906",,,
"19","2011-03-22","13:35:55","47:20","10.82",,,
"19","2011-03-22","13:35:55","47:24","9.731",,,
"19","2011-03-22","13:35:55","47:28","8.386",,,
"19","2011-03-22","13:35:55","47:32","8.068",,,
"19","2011-03-22","13:35:55","47:36","8.386",,,
"19","2011-03-22","13:35:55","47:40","8.196",,,
"19","2011-03-22","13:35:55","47:44","8.963",,,
"19","2011-03-22","13:35:55","47:48","7.746",,,
"19","2011-03-22","13:35:55","47:52","8.514",,,
"19","2011-03-22","13:35:55","47:56","8.002",,,
"19","2011-03-22","13:35:55","48:00","7.362",,,
"19","2011-03-22","13:35:55","48:04","8.002",,,
"19","2011-03-22","13:35:55","48:08","5.827",,,
"19","2011-03-22","13:35:55","48:12","6.273",,,
"19","2011-03-22","13:35:55","48:16","6.913",,,
"19","2011-03-22","13:35:55","48:20","8.068",,,
"19","2011-03-22","13:35:55","48:24","6.978",,,
"19","2011-03-22","13:35:55","48:28","4.354",,,
"19","2011-03-22","13:35:55","48:32","3.264",,,
"19","2011-03-22","13:35:55","48:36","0.449",,,
"19","2011-03-22","13:35:55","48:40","1.407",,,
"19","2011-03-22","13:35:55","48:44","1.024",,,
"19","2011-03-22","13:35:55","48:48","0.896",,,
"19","2011-03-22","13:35:55","48:52","2.047",,,
"19","2011-03-22","13:35:55","48:56","1.152",,,
"19","2011-03-22","13:35:55","49:00","2.303",,,
"19","2011-03-22","13:35:55","49:04","2.047",,,
"19","2011-03-22","13:35:55","49:08","2.431",,,
"19","2011-03-22","13:35:55","49:12","1.791",,,
"19","2011-03-22","13:35:55","49:16","1.152",,,
"19","2011-03-22","13:35:55","49:20","0.066",,,
"19","2011-03-22","13:35:55","49:24","0.194",,,
"19","2011-03-22","13:35:55","49:28","0.384","76.6",,
"19","2011-03-22","13:35:55","49:32","0","77.4",,
"19","2011-03-22","13:35:55","49:36","0.896",,,
"19","2011-03-22","13:35:55","49:40","1.345",,,
"19","2011-03-22","13:35:55","49:44","1.024",,,
"19","2011-03-22","13:35:55","49:48","1.28",,,
"19","2011-03-22","13:35:55","49:52","1.473",,,
"19","2011-03-22","13:35:55","49:56","0.833",,,
"19","2011-03-22","13:35:55","50:00","0.768","76.6",,
"19","2011-03-22","13:35:55","50:04","1.152","77.4",,
"19","2011-03-22","13:35:55","50:08","1.791",,,
"19","2011-03-22","13:35:55","50:12","1.28","78.1",,
"19","2011-03-22","13:35:55","50:16","1.28",,,
"19","2011-03-22","13:35:55","50:20","2.113",,,
"19","2011-03-22","13:35:55","50:24","2.047",,,
"19","2011-03-22","13:35:55","50:28","1.601",,,
"19","2011-03-22","13:35:55","50:32","1.791",,,
"19","2011-03-22","13:35:55","50:36","1.601","78.8",,
"19","2011-03-22","13:35:55","50:40","1.217",,,
"19","2011-03-22","13:35:55","50:44","0.896",,,
"19","2011-03-22","13:35:55","50:48","0.512",,,
"19","2011-03-22","13:35:55","50:52","0.896","79.5",,
"19","2011-03-22","13:35:55","50:56","1.152","78.8",,
"19","2011-03-22","13:35:55","51:00","1.152","79.5",,
"19","2011-03-22","13:35:55","51:04","0.577",,,
"19","2011-03-22","13:35:55","51:08","0.896",,,
"19","2011-03-22","13:35:55","51:12","1.152",,,
"19","2011-03-22","13:35:55","51:16","0.705","80.2",,
"19","2011-03-22","13:35:55","51:20","0.194",,,
"19","2011-03-22","13:35:55","51:24","0.322",,,
"19","2011-03-22","13:35:55","51:28","0",,,
"19","2011-03-22","13:35:55","51:32","0.768","81",,
"19","2011-03-22","13:35:55","51:36","1.152",,,
"19","2011-03-22","13:35:55","51:40","1.089",,,
"19","2011-03-22","13:35:55","51:44","1.28","80.2",,
"19","2011-03-22","13:35:55","51:48","1.407","81",,
"19","2011-03-22","13:35:55","51:52","0.896",,,
"19","2011-03-22","13:35:55","51:56","0.128",,,
"19","2011-03-22","13:35:55","52:00","0.896",,,
"19","2011-03-22","13:35:55","52:04","0.128",,,
"19","2011-03-22","13:35:55","52:08","0.066",,,
"19","2011-03-22","13:35:55","52:12","0.449",,,
"19","2011-03-22","13:35:55","52:16","0.194",,,
"19","2011-03-22","13:35:55","52:20","0","80.2",,
"19","2011-03-22","13:35:55","52:24","0",,,
"19","2011-03-22","13:35:55","52:28","0","81",,
"19","2011-03-22","13:35:55","52:32","0.066",,,
"19","2011-03-22","13:35:55","52:36","0","80.2",,
"19","2011-03-22","13:35:55","52:40","0",,,
"19","2011-03-22","13:35:55","52:44","0","79.5",,
"19","2011-03-22","13:35:55","52:48","0.033",,,
"19","2011-03-22","13:35:55","52:52","0.066",,,
"19","2011-03-22","13:35:55","52:56","0.066",,,
"19","2011-03-22","13:35:55","53:00","0","78.8",,
"19","2011-03-22","13:35:55","53:04","0.066",,,
"19","2011-03-22","13:35:55","53:08","0","78.1",,
"19","2011-03-22","13:35:55","53:12","0.066",,,
"19","2011-03-22","13:35:55","53:16","0",,,
"19","2011-03-22","13:35:55","53:20","0",,,
"19","2011-03-22","13:35:55","53:24","0",,,
"19","2011-03-22","13:35:55","53:28","0",,,
"19","2011-03-22","13:35:55","53:32","0",,,
"19","2011-03-22","13:35:55","53:36","0","77.4",,
"19","2011-03-22","13:35:55","53:40","0",,,
"19","2011-03-22","13:35:55","53:44","0",,,
"19","2011-03-22","13:35:55","53:48","0",,,
"19","2011-03-22","13:35:55","53:52","0",,,
"19","2011-03-22","13:35:55","53:56","0",,,
"19","2011-03-22","13:35:55","54:00","0",,,
"19","2011-03-22","13:35:55","54:04","0",,,
"20","2011-03-22","14:50:21","0:00","0","82.4",,
"20","2011-03-22","14:50:21","0:04","11.65",,,
"20","2011-03-22","14:50:21","0:08","15.62",,,
"20","2011-03-22","14:50:21","0:12","20.997",,,
"20","2011-03-22","14:50:21","0:16","20.932",,,
"20","2011-03-22","14:50:21","0:20","21.063",,,
"20","2011-03-22","14:50:21","0:24","20.997",,,
"20","2011-03-22","14:50:21","0:28","20.869",,,
"20","2011-03-22","14:50:21","0:32","21.191",,,
"20","2011-03-22","14:50:21","0:36","21.703",,,
"20","2011-03-22","14:50:21","0:40","21.381",,,
"20","2011-03-22","14:50:21","0:44","20.548",,,
"20","2011-03-22","14:50:21","0:48","19.206",,,
"20","2011-03-22","14:50:21","0:52","19.59",,,
"20","2011-03-22","14:50:21","0:56","19.14",,,
"20","2011-03-22","14:50:21","1:00","19.268","81.7",,
"20","2011-03-22","14:50:21","1:04","20.486","81",,
"20","2011-03-22","14:50:21","1:08","19.908",,,
"20","2011-03-22","14:50:21","1:12","20.358","80.2",,
"20","2011-03-22","14:50:21","1:16","19.974",,,
"20","2011-03-22","14:50:21","1:20","19.718","79.5",,
"20","2011-03-22","14:50:21","1:24","20.486",,,
"20","2011-03-22","14:50:21","1:28","20.486",,,
"20","2011-03-22","14:50:21","1:32","20.804","78.8",,
"20","2011-03-22","14:50:21","1:36","20.614",,,
"20","2011-03-22","14:50:21","1:40","20.42",,,
"20","2011-03-22","14:50:21","1:44","19.78","78.1",,
"20","2011-03-22","14:50:21","1:48","19.974",,,
"20","2011-03-22","14:50:21","1:52","20.102",,,
"20","2011-03-22","14:50:21","1:56","20.42",,,
"20","2011-03-22","14:50:21","2:00","20.548","77.4",,
"20","2011-03-22","14:50:21","2:04","20.486",,,
"20","2011-03-22","14:50:21","2:08","20.23",,,
"20","2011-03-22","14:50:21","2:12","20.42",,,
"20","2011-03-22","14:50:21","2:16","20.486",,,
"20","2011-03-22","14:50:21","2:20","21.125",,,
"20","2011-03-22","14:50:21","2:24","21.703","76.6",,
"20","2011-03-22","14:50:21","2:28","20.741",,,
"20","2011-03-22","14:50:21","2:32","20.23",,,
"20","2011-03-22","14:50:21","2:36","18.95",,,
"20","2011-03-22","14:50:21","2:40","18.179",,,
"20","2011-03-22","14:50:21","2:44","19.206",,,
"20","2011-03-22","14:50:21","2:48","19.14",,,
"20","2011-03-22","14:50:21","2:52","19.908",,,
"20","2011-03-22","14:50:21","2:56","18.822",,,
"20","2011-03-22","14:50:21","3:00","19.012",,,
"20","2011-03-22","14:50:21","3:04","19.396",,,
"20","2011-03-22","14:50:21","3:08","18.822",,,
"20","2011-03-22","14:50:21","3:12","19.718",,,
"20","2011-03-22","14:50:21","3:16","19.14",,,
"20","2011-03-22","14:50:21","3:20","19.974","75.9",,
"20","2011-03-22","14:50:21","3:24","20.486",,,
"20","2011-03-22","14:50:21","3:28","19.334",,,
"20","2011-03-22","14:50:21","3:32","20.23",,,
"20","2011-03-22","14:50:21","3:36","20.036",,,
"20","2011-03-22","14:50:21","3:40","20.741",,,
"20","2011-03-22","14:50:21","3:44","21.637",,,
"20","2011-03-22","14:50:21","3:48","20.932",,,
"20","2011-03-22","14:50:21","3:52","20.997",,,
"20","2011-03-22","14:50:21","3:56","22.215","75.2",,
"20","2011-03-22","14:50:21","4:00","23.428",,,
"20","2011-03-22","14:50:21","4:04","22.661",,,
"20","2011-03-22","14:50:21","4:08","22.661",,,
"20","2011-03-22","14:50:21","4:12","21.253",,,
"20","2011-03-22","14:50:21","4:16","18.885",,,
"20","2011-03-22","14:50:21","4:20","17.861",,,
"20","2011-03-22","14:50:21","4:24","18.885","75.9",,
"20","2011-03-22","14:50:21","4:28","18.566",,,
"20","2011-03-22","14:50:21","4:32","16.26",,,
"20","2011-03-22","14:50:21","4:36","19.524",,,
"20","2011-03-22","14:50:21","4:40","22.277",,,
"20","2011-03-22","14:50:21","4:44","23.428","75.2",,
"20","2011-03-22","14:50:21","4:48","23.11",,,
"20","2011-03-22","14:50:21","4:52","21.765",,,
"20","2011-03-22","14:50:21","4:56","20.869","75.9",,
"20","2011-03-22","14:50:21","5:00","22.277",,,
"20","2011-03-22","14:50:21","5:04","23.428","75.2",,
"20","2011-03-22","14:50:21","5:08","22.149","75.9",,
"20","2011-03-22","14:50:21","5:12","21.831",,,
"20","2011-03-22","14:50:21","5:16","23.622",,,
"20","2011-03-22","14:50:21","5:20","23.301","75.2",,
"20","2011-03-22","14:50:21","5:24","22.343","75.9",,
"20","2011-03-22","14:50:21","5:28","22.661",,,
"20","2011-03-22","14:50:21","5:32","22.917",,,
"20","2011-03-22","14:50:21","5:36","22.854",,,
"20","2011-03-22","14:50:21","5:40","21.319","75.2",,
"20","2011-03-22","14:50:21","5:44","21.319",,,
"20","2011-03-22","14:50:21","5:48","22.021","75.9",,
"20","2011-03-22","14:50:21","5:52","23.301","75.2",,
"20","2011-03-22","14:50:21","5:56","22.215",,,
"20","2011-03-22","14:50:21","6:00","22.47",,,
"20","2011-03-22","14:50:21","6:04","21.703",,,
"20","2011-03-22","14:50:21","6:08","21.125",,,
"20","2011-03-22","14:50:21","6:12","20.486","75.9",,
"20","2011-03-22","14:50:21","6:16","20.42",,,
"20","2011-03-22","14:50:21","6:20","21.381",,,
"20","2011-03-22","14:50:21","6:24","22.405",,,
"20","2011-03-22","14:50:21","6:28","22.277",,,
"20","2011-03-22","14:50:21","6:32","22.533",,,
"20","2011-03-22","14:50:21","6:36","22.405",,,
"20","2011-03-22","14:50:21","6:40","21.381",,,
"20","2011-03-22","14:50:21","6:44","21.831","76.6",,
"20","2011-03-22","14:50:21","6:48","22.854","75.9",,
"20","2011-03-22","14:50:21","6:52","21.063",,,
